Eng. No.,Eng. Description,Eng. Phase,Phase Description,Client No.,Client Name,Personnel No.,Employee Name,Staff Level,Work Date,Time Entry Date,Posting Date,Hours,Charge-Out Rate,Std. Price,Adm. Surcharge
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-14 14:16:07,2025-01-14 14:16:07,2025-01-14 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-19 14:16:07,2025-02-19 14:16:07,2025-02-19 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-20 14:16:07,2025-02-20 14:16:07,2025-02-20 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-21 14:16:07,2025-02-21 14:16:07,2025-02-21 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-10 14:16:07,2025-02-11 14:16:07,2025-02-11 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-11 14:16:07,2025-02-11 14:16:07,2025-02-11 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-12 14:16:07,2025-02-12 14:16:07,2025-02-12 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-13 14:16:07,2025-02-13 14:16:07,2025-02-13 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-03 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-04 14:16:07,2025-03-04 14:16:07,2025-03-04 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-05 14:16:07,2025-03-05 14:16:07,2025-03-05 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-06 14:16:07,2025-03-06 14:16:07,2025-03-06 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-07 14:16:07,2025-02-07 14:16:07,2025-02-07 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-06 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-05 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-04 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-03 14:16:07,2025-02-06 14:16:07,2025-02-06 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-17 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-18 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-10 14:16:07,2025-03-11 14:16:07,2025-03-11 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-25 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-20 14:16:07,2025-01-23 14:16:07,2025-01-23 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-21 14:16:07,2025-01-23 14:16:07,2025-01-23 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-22 14:16:07,2025-01-23 14:16:07,2025-01-23 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-23 14:16:07,2025-01-23 14:16:07,2025-01-23 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-24 14:16:07,2025-01-24 14:16:07,2025-01-24 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-27 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-17 14:16:07,2025-01-17 14:16:07,2025-01-17 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-16 14:16:07,2025-01-16 14:16:07,2025-01-16 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-01-15 14:16:07,2025-01-15 14:16:07,2025-01-15 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-26 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-11 14:16:07,2025-03-11 14:16:07,2025-03-11 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-12 14:16:07,2025-03-12 14:16:07,2025-03-12 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-13 14:16:07,2025-03-13 14:16:07,2025-03-13 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-14 14:16:07,2025-03-14 14:16:07,2025-03-14 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-03-07 14:16:07,2025-03-14 14:16:07,2025-03-14 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-24 14:16:07,2025-02-26 14:16:07,2025-02-26 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-14 14:16:07,2025-02-14 14:16:07,2025-02-14 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-27 14:16:07,2025-02-27 14:16:07,2025-02-27 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014524,Bastien Lefèvre,SPECIALIST/SENIOR CONSULT,2025-02-28 14:16:07,2025-02-28 14:16:07,2025-02-28 14:16:07,7.5,196,1470,11.76
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-03 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,0.5,274,137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,2.0,274,548,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-05 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.0,274,274,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-06 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,2.0,274,548,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-13 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-21 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,2.0,256,512,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-22 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-24 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-23 14:16:07,2025-01-07 14:16:07,2025-01-07 14:16:07,0.5,274,137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-20 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,1.0,274,274,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-18 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,2.0,274,548,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-17 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,1.5,274,411,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-12 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,1.0,274,274,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-11 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,1.0,274,274,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-10 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-09 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-06 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,2.0,274,548,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-05 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,1.0,274,274,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,2.0,274,548,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-03 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-02 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-14 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-06 14:16:07,2025-02-10 14:16:07,2025-02-10 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-21 14:16:07,2025-02-24 14:16:07,2025-02-24 14:16:07,0.5,256,128,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-18 14:16:07,2025-02-24 14:16:07,2025-02-24 14:16:07,0.5,256,128,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-24 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-27 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,1.5,256,384,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-03-04 14:16:07,2025-03-10 14:16:07,2025-03-10 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-28 14:16:07,2025-02-03 14:16:07,2025-02-03 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-31 14:16:07,2025-02-03 14:16:07,2025-02-03 14:16:07,0.5,256,128,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-29 14:16:07,2025-02-03 14:16:07,2025-02-03 14:16:07,0.5,256,128,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-12 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-13 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-08 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,1.0,256,256,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-14 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,2.0,256,512,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-15 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,1.5,256,384,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-17 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,2.0,256,512,15.36
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-02 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,-0.5,274,-137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-03 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,-0.5,274,-137,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,-2.0,274,-548,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-05 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,-1.0,274,-274,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-06 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,-2.0,274,-548,16.44
2001920365,Neptune,10,Mars  ,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-02 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,0.5,274,137,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.0,274,274,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-05 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.0,274,274,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-20 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,1.0,274,274,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-18 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,1.0,274,274,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-17 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,2.0,274,548,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-15 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,1.0,256,256,15.36
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,-1.0,274,-274,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-05 14:16:07,2025-01-22 14:16:07,2025-01-22 14:16:07,-1.0,274,-274,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-05 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,1.0,274,274,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,1.0,274,274,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-09 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-11 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,1.5,274,411,16.44
2001920365,Neptune,40,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-13 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-23 14:16:07,2025-01-07 14:16:07,2025-01-07 14:16:07,0.5,274,137,16.44
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-06 14:16:07,2025-02-10 14:16:07,2025-02-10 14:16:07,7.0,256,1792,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-05 14:16:07,2025-02-10 14:16:07,2025-02-10 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-13 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,1.5,274,411,16.44
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-10 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,1.0,274,274,16.44
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-20 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,1.0,274,274,16.44
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-19 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,1.0,274,274,16.44
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-18 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,3.0,274,822,16.44
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-16 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,1.5,274,411,16.44
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-21 14:16:07,2025-02-24 14:16:07,2025-02-24 14:16:07,1.5,256,384,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-17 14:16:07,2025-02-24 14:16:07,2025-02-24 14:16:07,2.0,256,512,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-14 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,2.0,256,512,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-13 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,2.0,256,512,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-12 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,0.5,256,128,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-11 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,1.5,256,384,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-10 14:16:07,2025-02-18 14:16:07,2025-02-18 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-31 14:16:07,2025-02-03 14:16:07,2025-02-03 14:16:07,0.5,256,128,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-30 14:16:07,2025-02-03 14:16:07,2025-02-03 14:16:07,1.5,256,384,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-29 14:16:07,2025-02-03 14:16:07,2025-02-03 14:16:07,1.5,256,384,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-27 14:16:07,2025-02-03 14:16:07,2025-02-03 14:16:07,0.5,256,128,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-20 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,0.5,256,128,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-21 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-22 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.5,256,384,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-23 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-24 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-03-04 14:16:07,2025-03-10 14:16:07,2025-03-10 14:16:07,0.5,256,128,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-03-03 14:16:07,2025-03-10 14:16:07,2025-03-10 14:16:07,0.5,256,128,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-26 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-27 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-02-28 14:16:07,2025-03-03 14:16:07,2025-03-03 14:16:07,0.5,256,128,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-08 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-09 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,2.0,256,512,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-10 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-14 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-16 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,1.0,256,256,15.36
3000512342,Flora  ,10,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2025-01-17 14:16:07,2025-01-20 14:16:07,2025-01-20 14:16:07,2.0,256,512,15.36
2002040046,Terra,10,Livraison,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2025-01-27 14:16:07,2025-01-27 14:16:07,0.5,274,137,16.44
2002040046,Terra,10,Livraison,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-18 14:16:07,2024-12-20 14:16:07,2024-12-20 14:16:07,2.0,274,548,16.44
2002040046,Terra,10,Livraison,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-13 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
2002040046,Terra,10,Livraison,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-09 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
2002040046,Terra,10,Livraison,1000017023,Company X,00014525,Camille Moreau,MANAGER,2024-12-04 14:16:07,2024-12-19 14:16:07,2024-12-19 14:16:07,0.5,274,137,16.44
